Id;Role;Message;Datetime;Classification;Topic;Change;TimeDelta;TimeDeltaMinutes
kh7w6DlZe0;User;"Dado el siguiente array {2,3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71,73,79,83,89,97} ¿Cuántas comparaciones son necesarias en una búsqueda lineal para descubrir que el 14 no está en la lista?
a. 5
b. 3
c. 8
d. 25";2024-05-28 19:20:21;Multiple Question Exercise;;;0 days 00:16:22;16.366666666666667
kh7w6DlZe0;User;static final q quiere decir;2024-05-28 20:26:52;Conceptual Questions;;;0 days 01:06:31;66.51666666666667
lUGfHLsXcD;User;Estoy repasando orientacion a objetos;2024-06-18 00:29:35;Uncategorized;Object Orientation;No;0 days 00:00:00;0.0
lUGfHLsXcD;User;Explicame la sobrecarga de metodos;2024-06-18 00:29:56;Conceptual Questions;Object Orientation;No;0 days 00:00:21;0.35
lpnn8Ea2Lo;User;Siendo a un árbol binario de búsqueda de claves enteras y vacío. ¿Cual es la altura final del árbol si se insertan nodos con la siguiente secuencia de claves? 1,2,3,4,5,6,7?;2024-05-29 08:33:04;Conceptual Questions;Data Structures;No;0 days 00:00:00;0.0
lpnn8Ea2Lo;User;no lo entiendo;2024-05-29 08:33:42;Uncategorized;Data Structures;No;0 days 00:00:38;0.6333333333333333
o2f2DEwbtj;User;"What is true for the following method m(), implemented in the LBNode class of a binary tree?
public class LBNode {
    private E info;
    private LBNode left;
    private LBNode right;
    (...)
    public int m() {
        return 1 + left.m() + right.m();
    }
}
Select one:
a. It returns the number of nodes in the tree.
b. It always throws a NullPointerException exception.
c. It traverses the tree in preorder
d. It returns the height of the tree.";2024-05-29 11:06:30;Multiple Question Exercise;Data Structures;No;0 days 00:00:00;0.0
o2f2DEwbtj;User;the answer is it always throws a NullPointerExcpetion;2024-05-29 11:07:01;Student Correction;Data Structures;No;0 days 00:00:31;0.5166666666666667
o2f2DEwbtj;User;pero cuando termine el right tree o el left tree siempre va a llegar a un null y nunca le han dicho que pare si es distinto de null;2024-05-29 11:07:59;Conceptual Questions;Data Structures;No;0 days 00:00:58;0.9666666666666667
oQL6xX9W2u;User;en este quicksort cuantos swaps tiene: {5,3,10,9,2};2024-05-29 14:56:07;Conceptual Questions;Sorting;No;0 days 00:00:00;0.0
oUpWDS7oeR;User;para qué sirve assertThrows;2024-05-28 16:53:40;Conceptual Questions;Java;No;0 days 00:00:00;0.0
oUpWDS7oeR;User;Dime cada tipo de algoritmo de ordenación con su correspondiente eficiencia;2024-05-29 09:07:13;Conceptual Questions;Sorting;Yes;0 days 16:13:33;973.55
oUpWDS7oeR;User;cómo se recorre un arbol en post-order?;2024-05-29 09:09:20;Conceptual Questions;Data Structures;Yes;0 days 00:02:07;2.1166666666666667
oUpWDS7oeR;User;ordena en post-order el arbol binario de búsqueda correspondiente a este array (6,8,3,1,4,7,9);2024-05-29 09:10:47;Conceptual Questions;Sorting;Yes;0 days 00:01:27;1.45
oUpWDS7oeR;User;ordena el mismo array pero esta vez en pre order;2024-05-29 09:11:21;Conceptual Questions;Sorting;No;0 days 00:00:34;0.5666666666666667
pme0aL5oSY;User;porque a veces se usa el .length() y otras el .length()-1;2024-06-21 11:23:48;Conceptual Questions;Java;No;0 days 00:00:00;0.0
pme0aL5oSY;User;entonces para array q usarias;2024-06-21 11:24:08;Conceptual Questions;Java;No;0 days 00:00:20;0.3333333333333333
pqL6H1Lu8l;User;"Dado las clases Program  
class Animal { 
    public void makeSound() { 
        System.out.println(""Animal is making a sound""); 
    } 
} 
class Dog extends Animal { 
    public void makeSound() { 
        System.out.println(""Dog is barking""); 
    } 
} 
class Cat extends Animal { 
    public static void makeSound(int noise) { 
        if(noise ==0) { 
            System.out.println(""Cat is meowing""); 
        } else { 
            System.out.println(""Cat is purring""); 
        } 
    } 
} 
public class Program{ 
    public static void main(String[] args) { 
        Animal animal1 = new Animal(); 
        Animal animal2 = new Dog(); 
        Cat animal3 = new Cat(); 
        animal1.makeSound(); 
        animal2.makeSound(); 
        Cat.makeSound(1); 
    } 
} 
a) Imprime: Animal is making a sound; Dog is barking;Cat is purring;  
b) Imprime:Animal is making a sound; Animal is making a sound;Animal is making a sound; 
c) Da error de compilación, porque animal2 debería ser declarado como Dog. 
d) Da error de compilación, porque la sentencia ""Cat.makeSound(1)"" es incorrecta.";2024-06-25 10:53:20;Multiple Question Exercise;Object Orientation;No;0 days 00:00:00;0.0
pqL6H1Lu8l;User;"DadaslasclasesPersonyStudent, dondelasegundaheredadelaprimera,indicaquéafirmación es correcta: 
a) Person p1= new Student(); Es válido y se conoce como upcasting.􏰀 
b) Person p1= new Student(); No es válido. 
c) Student s1= new Person(); Es válido y se conoce como downcasting explícito. 
d) Person p2= new (Person) Student(); Es válido y se conoce como upcasting.";2024-06-25 10:55:09;Multiple Question Exercise;Object Orientation;No;0 days 00:01:49;1.8166666666666667
pqL6H1Lu8l;User;"Estás realizando la prueba de caja negra del método sqrt(double num), que calcula la raíz cuadrada del argumento num. ¿Qué conjunto de valores se utilizaría para realizar la prueba de caja negra de este método considerando todas las clases de equivalencia y valores frontera? 
a) -1,0y3 
b) 0,1y2 
c) 0.1,2y5 
d) -2,-1y0";2024-06-25 10:55:37;Multiple Question Exercise;Testing;Yes;0 days 00:00:28;0.4666666666666667
pqL6H1Lu8l;User;En un árbol binario completo el número de nodos externos es menor que el número hojas;2024-06-25 13:44:18;Conceptual Questions;Data Structures;Yes;0 days 02:48:41;168.68333333333334
pqL6H1Lu8l;User;que es top() en una pila;2024-06-25 20:32:43;Conceptual Questions;Data Structures;No;0 days 06:48:25;408.4166666666667
pxcL57o2TQ;User;dove posso trovare informazioni su come sei implementato?;2024-06-04 13:07:30;Uncategorized;Java;No;0 days 00:00:00;0.0
pxcL57o2TQ;User;mi dai un link per arrivarci?;2024-06-04 13:09:16;Uncategorized;Java;No;0 days 00:01:46;1.7666666666666666
pxcL57o2TQ;User;dove si trova la sezione?;2024-06-04 13:10:43;Uncategorized;Java;No;0 days 00:01:27;1.45
pxcL57o2TQ;User;non ho trovato nulla su di te sul sito;2024-06-04 13:21:37;Uncategorized;Java;No;0 days 00:10:54;10.9
qyNtGrDHG4;User;"Given the following class declarations, which of the following assignments is NOT correct because the data types are incompatible? 
public class Student extends Person {...} 
public class Professor extends Person {...} 
public class Intern extends Student {...} 
Select one: 
a. Student s = new Intern(); 
b. Person p = new Intern(); 
c. Object o = new Professor(); 
d. Professor p = new Person();";2024-05-29 11:00:31;Multiple Question Exercise;Object Orientation;No;0 days 00:00:00;0.0
rRl9W9I5l9;User;what does x++ does?;2024-05-28 18:41:13;Conceptual Questions;Java;No;0 days 00:00:00;0.0
rRl9W9I5l9;User;and ++x?;2024-05-28 18:41:28;Conceptual Questions;Java;No;0 days 00:00:15;0.25
rRl9W9I5l9;User;overloading and overriding?;2024-05-28 18:45:17;Conceptual Questions;Object Orientation;Yes;0 days 00:03:49;3.816666666666667
rRl9W9I5l9;User;"he benefits of all medical products (MedicalProduct) are cut down due to a 15% fee which is paid  to the provider lab so that it can be produced urgently. Implement the method public double  getBenefit() in class MedicalProduct to compute the product benefit considering the 15% fee  to be paid to the lab. (NOTE: Remember a product benefit can be calculated from the product cost, the  selling price and the number of units of that product). public double getBenefit(){ int fee = 1,15; return (pricePerUnit-(costPerUnit)*fee)*numUnits; }";2024-05-28 19:23:45;Debugging Help;Java;Yes;0 days 00:38:28;38.46666666666667
rRl9W9I5l9;User;but with the corrected double mistake, shouldnt it be correct?;2024-05-28 19:24:34;Debugging Help;Java;No;0 days 00:00:49;0.8166666666666667
rRl9W9I5l9;User;but you could apply the fee to the costs directly, right;2024-05-28 19:25:29;Debugging Help;Java;No;0 days 00:00:55;0.9166666666666666
rRl9W9I5l9;User;"public double getBenefit(){ double fee = 1,15; return (pricePerUnit-(costPerUnit*fee))*numUnits; }";2024-05-28 19:26:10;Debugging Help;Java;No;0 days 00:00:41;0.6833333333333333
rRl9W9I5l9;User;mplement the method: public void bubbleSortOptimized(ArrayList products) The method receives an object ArrayList containing objects of type Products and it must sort the  elements in ascending order based on the comparison defined by the compareTo() method of the  Product class (public int compareTo(Product anotherName)) This version of BubbleSort optimizes the algorithm including a variable which stores if there have been  changes in the internal loop in the last iteration of the external loop and stop the algorithm otherwise.  Print on screen the number of iterations and swaps that take place with this enhanced version.;2024-05-29 09:20:00;Complete Solution;Sorting;Yes;0 days 13:53:50;833.8333333333334
rRl9W9I5l9;User;"public void bubbleSortOptimized(ArrayList products){ int swaps=0; int iterations=0; for(int i=0; i<products.size()-1;i++){ for(int j=0; j<products.size()-i-1; j++){ if(products.get(j).compareTo(products.get(J+1))>0){     Product aux = products.get(j);     products.set(j,products.get(j+1);	     products.set(j+1,aux);     swaps++; }iterations++; } } system.out.println(""Number of swaps: "" +swaps); system.out.println(""Number of iterations: "" +iterations); }";2024-05-29 09:20:08;Debugging Help;Sorting;No;0 days 00:00:08;0.13333333333333333
rRl9W9I5l9;User;how does the compareTo ethod work?;2024-05-29 09:20:48;Conceptual Questions;Sorting;No;0 days 00:00:40;0.6666666666666666
rRl9W9I5l9;User;so in my case, if products.get(j) is greater it should me positive?;2024-05-29 09:22:01;Conceptual Questions;Sorting;No;0 days 00:01:13;1.2166666666666666
rRl9W9I5l9;User;explain me the difference between tail and non tail recursion;2024-05-29 11:05:30;Conceptual Questions;Recursion;Yes;0 days 01:43:29;103.48333333333333
rlW5vMCMz6;User;Si utilizo heap sort cuantos swaps necesito para ordenar de menor a mayor este array: 5,3,4,1,2;2024-05-29 12:08:01;Conceptual Questions;Sorting;No;0 days 00:00:00;0.0
rlW5vMCMz6;User;Pone que 6;2024-05-29 12:08:17;Student Correction;Sorting;No;0 days 00:00:16;0.26666666666666666
rlW5vMCMz6;User;Y como los hago? Me lo podrías decir paso a paso??;2024-05-29 12:08:43;Conceptual Questions;Sorting;No;0 days 00:00:26;0.43333333333333335
sgfj5rMsai;User;que hace el metodo printStackTrace;2024-05-29 09:17:46;Conceptual Questions;Java;No;0 days 00:00:00;0.0
sqzdRuqNHX;User;que funcion hace el metodo stack push y stack pop;2024-06-25 16:31:43;Conceptual Questions;Data Structures;No;0 days 00:00:00;0.0
sqzdRuqNHX;User;como saber la altura de un arbol dado;2024-06-25 16:32:53;Conceptual Questions;Data Structures;No;0 days 00:01:10;1.1666666666666667
sqzdRuqNHX;User;como saber la altura de un arbol dado unos valores;2024-06-25 16:33:51;Conceptual Questions;Data Structures;No;0 days 00:00:58;0.9666666666666667
sqzdRuqNHX;User;que es una deque;2024-06-25 16:39:08;Conceptual Questions;Data Structures;No;0 days 00:05:17;5.283333333333333
sqzdRuqNHX;User;que es un NullPointerException;2024-06-25 16:39:54;Debugging Help;Java;Yes;0 days 00:00:46;0.7666666666666667
sqzdRuqNHX;User;la palabra this a que ser refiere;2024-06-25 16:40:59;Conceptual Questions;Java;No;0 days 00:01:05;1.0833333333333333
su3i0Lb31Y;User;puede un método abstracto retornar un valor?;2024-05-27 15:28:19;Conceptual Questions;Object Orientation;No;0 days 00:00:00;0.0
su3i0Lb31Y;User;que modificador se refiere a que los atributos puedan ser visibles en cualquier clase dentro del paquete , pero no de clases de otros paquetes;2024-05-27 15:32:44;Conceptual Questions;Object Orientation;No;0 days 00:04:25;4.416666666666667
su3i0Lb31Y;User;en una stack, que me devuelve el método top;2024-05-27 18:00:52;Conceptual Questions;Data Structures;Yes;0 days 02:28:08;148.13333333333333
su3i0Lb31Y;User;y cual sería el resultado de invocar a top en la pila anterior;2024-05-27 18:01:42;Conceptual Questions;Data Structures;No;0 days 00:00:50;0.8333333333333334
su3i0Lb31Y;User;gracias chavalín;2024-05-27 18:02:03;Uncategorized;Data Structures;No;0 days 00:00:21;0.35
su3i0Lb31Y;User;cual es la diferencia entre los modificadores protected y friendly;2024-05-28 09:29:46;Conceptual Questions;Object Orientation;No;0 days 15:27:43;927.7166666666667
su3i0Lb31Y;User;para que se usa la palabra reservada this;2024-05-28 10:50:41;Conceptual Questions;Object Orientation;No;0 days 01:20:55;80.91666666666667
su3i0Lb31Y;User;una vez yo creo un constructor en una clase, el constructor por defecto desaparece?;2024-05-29 09:20:26;Conceptual Questions;Object Orientation;No;0 days 22:29:45;1349.75
su3i0Lb31Y;User;thanks;2024-05-29 09:20:45;Uncategorized;Object Orientation;No;0 days 00:00:19;0.31666666666666665
su3i0Lb31Y;User;una clase, hereda de object por defecto?;2024-05-29 09:23:53;Conceptual Questions;Object Orientation;No;0 days 00:03:08;3.1333333333333333
su3i0Lb31Y;User;si una clase hereda de otra, ya no heredaría de object?;2024-05-29 09:24:33;Conceptual Questions;Object Orientation;No;0 days 00:00:40;0.6666666666666666
sw8caTVFzt;User;como es assertThrows;2024-05-29 11:46:44;Conceptual Questions;Java;No;0 days 00:00:00;0.0
sw8caTVFzt;User;como seria para una exception creada llamada BTreeException;2024-05-29 11:47:46;Code Snippet;Java;No;0 days 00:01:02;1.0333333333333334
sw8caTVFzt;User;que tipos de testing existen;2024-05-29 11:48:16;Conceptual Questions;Testing;Yes;0 days 00:00:30;0.5
sw8caTVFzt;User;como funciona el selection sort;2024-05-29 12:05:12;Conceptual Questions;Sorting;Yes;0 days 00:16:56;16.933333333333334
sw8caTVFzt;User;y el insertion sort;2024-05-29 12:07:50;Conceptual Questions;Sorting;No;0 days 00:02:38;2.6333333333333333
sw8caTVFzt;User;como tienen que ser los atributos de una interfaz;2024-05-29 12:30:02;Conceptual Questions;Object Orientation;Yes;0 days 00:22:12;22.2
sw8caTVFzt;User;que tipos de recursion existen;2024-05-29 12:33:40;Conceptual Questions;Recursion;Yes;0 days 00:03:38;3.6333333333333333
sw8caTVFzt;User;y la tail recursion que es;2024-05-29 12:34:46;Conceptual Questions;Recursion;No;0 days 00:01:06;1.1
sw8caTVFzt;User;y non tail recursion;2024-05-29 12:35:43;Conceptual Questions;Recursion;No;0 days 00:00:57;0.95
txF9sX6lML;User;Cuál es la complejidad del quicksort;2024-06-13 08:05:27;Conceptual Questions;Sorting;No;0 days 00:00:00;0.0
txF9sX6lML;User;Puedes darme un ejemplo de código con una estructura de control condicional;2024-06-13 08:06:06;Code Snippet;Java;Yes;0 days 00:00:39;0.65
txF9sX6lML;User;que es una public class?;2024-06-13 08:06:51;Conceptual Questions;Java;No;0 days 00:00:45;0.75
uVCepxYr7l;User;binary search method;2024-05-29 07:37:55;Code Snippet;Data Structures;No;0 days 00:00:00;0.0
uVCepxYr7l;User;methpod to dequeue a linked queue;2024-05-29 09:37:57;Code Snippet;Data Structures;No;0 days 02:00:02;120.03333333333333
uVCepxYr7l;User;que hace el siguiente metodo;2024-05-29 09:41:54;Debugging Help;Data Structures;No;0 days 00:03:57;3.95
uVCepxYr7l;User;"Public boolean search (Integer element){
       Boolean Result= false;
        Node aux= this.top;
          While(aux !=null && aux.getNext.getInfo()!=null){
                   If(aux.getInfo==element){
                      Result = true;
                      Return result;
                     } else{
                      aux = aux.getNext();
  Return result;
  }";2024-05-29 09:42:01;Debugging Help;Data Structures;No;0 days 00:00:07;0.11666666666666667
uVCepxYr7l;User;explain me the different types of recursion;2024-05-29 11:45:57;Conceptual Questions;Recursion;Yes;0 days 02:03:56;123.93333333333334
uVCepxYr7l;User;tail recursion, nested;2024-05-29 11:47:00;Conceptual Questions;Recursion;No;0 days 00:01:03;1.05
ugUSS8RwpD;User;que son las clases de equivalencia y de frontera?;2024-06-11 09:50:40;Conceptual Questions;Testing;No;0 days 00:00:00;0.0
ugUSS8RwpD;User;Para probar el m´etodo public boolean checkMonth(int month), que devuelve si el valor del mes est´a en el rango correcto (entre 1 y 12), que se emplea;2024-06-11 09:51:05;Conceptual Questions;Testing;No;0 days 00:00:25;0.4166666666666667
ugUSS8RwpD;User;cuantas de cada una?;2024-06-11 09:51:34;Conceptual Questions;Testing;No;0 days 00:00:29;0.48333333333333334
ugUSS8RwpD;User;no entiendo;2024-06-11 09:52:05;Uncategorized;Testing;No;0 days 00:00:31;0.5166666666666667
ugUSS8RwpD;User;pero porque cubro la de valor menor que uno y valor mayor que 12 en las clases de equivalencia si lo estoy cubriendo en la de frontera;2024-06-11 09:52:45;Conceptual Questions;Testing;No;0 days 00:00:40;0.6666666666666666
ugUSS8RwpD;User;"que tipo de recursion es esta: public int mystery(int b) { if(b==0) return 0; else if(b%2==0) return mystery(b-1)+3; else return mystery(b-1)+2; }";2024-06-11 09:54:42;Debugging Help;Recursion;Yes;0 days 00:01:57;1.95
ugUSS8RwpD;User;por la cola o no por la cola;2024-06-11 09:55:01;Conceptual Questions;Recursion;No;0 days 00:00:19;0.31666666666666665
ugUSS8RwpD;User;1 es divisiblke entre 2?;2024-06-11 09:58:05;Conceptual Questions;Recursion;No;0 days 00:03:04;3.066666666666667
xePvKOORNY;User;enseñame un ejemplo de un switch;2025-02-19 14:01:14;Code Snippet;Java;No;0 days 00:00:00;0.0
xePvKOORNY;User;"public String getColor(int color) {         switch(color) {             case 0:                 return ""Blanco"";                 break;             case 1:                 return ""Negro"";                 break;             case 2:                 return ""Azul"";                 break;             case 3:                 return ""verde"";                 break;         }		     }";2025-02-19 14:03:04;Debugging Help;Java;No;0 days 00:01:50;1.8333333333333333
xePvKOORNY;User;"public String getColor() {         if(color==0)              return ""Blanco""; }   , porque dice que debe devolver un string, si ya lo esta devolviendo";2025-02-19 14:07:27;Debugging Help;Java;No;0 days 00:04:23;4.383333333333334
xePvKOORNY;User;como seria el metodo para testear un clase cuenta bancaria, que admite por metodos, en este orden, saldo, Dni, Persona. Para comprobar por ejemplo que al ingresar una cantidad, el saldo es correcto;2025-02-19 16:47:30;Code Snippet;Object Orientation;Yes;0 days 02:40:03;160.05
xePvKOORNY;User;que significa que el compilador te diga que assertEquals is deprecated;2025-02-19 16:50:36;Debugging Help;Java;Yes;0 days 00:03:06;3.1
z0NCDvHFgH;User;diferencia entre equals y ==;2024-06-22 16:12:41;Conceptual Questions;Java;No;0 days 00:00:00;0.0
z0NCDvHFgH;User;no me ha quedado claro, explicalo de manera mas sencilla y con ejemplos;2024-06-22 16:16:42;Conceptual Questions;Java;No;0 days 00:04:01;4.016666666666667
z0NCDvHFgH;User;explica cuando se usa switch y cuando se usa try catch;2024-06-22 17:07:50;Conceptual Questions;Java;No;0 days 00:51:08;51.13333333333333
zDA0vG61KV;User;"Dado el array data = f0, 1, 2, 3g, >cu´al es el valor de data tras terminar la ejecuci´on del siguiente m´etodo? 
public void mystery(int[] data) { 
    if(data.length>=2) { 
        for(int i=data.length; i>0; i--) 
            data[i] = data[i]*data[i-1]; 
    } 
} 
(a) El m´etodo lanza una excepci´on del tipo ArrayIndexOutOfBoundsException. 
(b) f0, 0, 2, 6g. 
(c) f0, 2, 6, 3g. 
(d) f0, 1, 2, 6g";2024-06-21 14:14:36;Multiple Question Exercise;Java;No;0 days 00:00:00;0.0
zDA0vG61KV;User;"Dada la clase Vehicle (veh´ıculo) con el m´etodo public abstract int getMaxSpeed() que devuelve su velocidad m´axima, indica cu´al de las siguientes afirmaciones es INCORRECTA: 
(a) El resto de m´etodos de la clase Vehicle tambi´en tienen que ser abstractos. 
(b) Las clases derivadas de Vehicle pueden ser o no ser abstractas. 
(c) S´olo se podr´a crear un objeto de una clase derivada si esa clase implementa el m´etodo getMaxSpeed(). 
(d) Aunque sea abstracta, Vehicle puede tener uno o varios constructores";2024-06-21 14:15:18;Multiple Question Exercise;Object Orientation;Yes;0 days 00:00:42;0.7
zDA0vG61KV;User;"Dada la clase A y el siguiente fragmento de c´odigo, indica cu´al ser´ıa el modo m´as adecuado de llamar a los m´etodos m1 y m2 desde el m´etodo main, una vez creado el objeto a. 
public class A { 
    public void m1(){ ... } 
    public static void m2(){ ... } 
    public static void main(String[] args) { 
        A a = new A(); 
        ... 
    } 
} 
(a) a.m1(); A.m2(); 
(b) A.m1(); A.m2(); 
(c) A.m1(); a.m2(); 
(d) a.m1(); a.m2();";2024-06-21 14:15:37;Multiple Question Exercise;Java;Yes;0 days 00:00:19;0.31666666666666665
zDA0vG61KV;User;"La estructura LinkedList, es decir, una lista enlazada de objetos de la clase Match (partido), puede contener: 
(a) Objetos de la clase Match y de cualquier clase no abstracta derivada de ella. 
(b) Exclusivamente objetos de la clase Match. 
(c) Objetos de la clase Match y de cualquier clase que la utilice como atributo. 
(d) Objetos de las clases Match y Object.";2024-06-21 14:15:56;Multiple Question Exercise;Data Structures;Yes;0 days 00:00:19;0.31666666666666665
zDA0vG61KV;User;"Los m´etodos declarados como finales: 
(a) No pueden sobreescribirse. 
(b) No pueden sobrecargarse. 
(c) No pueden devolver nada (tipo de retorno void). 
(d) No pueden modificar los valores de los par´ametros que reciben.";2024-06-21 14:16:09;Multiple Question Exercise;Object Orientation;Yes;0 days 00:00:13;0.21666666666666667
zDA0vG61KV;User;"Dado el array data = f0, 1, 2, 3g, >cu´al es el valor de data tras terminar la ejecuci´on del siguiente m´etodo? 
public void mystery(int[] data) { 
    if(data.length>=2) { 
        for(int i=data.length; i>0; i--) 
            data[i] = data[i]*data[i-1]; 
    } 
} 
(a) El m´etodo lanza una excepci´on del tipo ArrayIndexOutOfBoundsException. 
(b) f0, 0, 2, 6g. 
(c) f0, 2, 6, 3g. 
(d) f0, 1, 2, 6g.";2024-06-22 08:36:17;Multiple Question Exercise;Java;Yes;0 days 18:20:08;1100.1333333333334
zDA0vG61KV;User;no entiendo;2024-06-22 08:36:35;Conceptual Questions;Java;No;0 days 00:00:18;0.3
zDA0vG61KV;User;porque no seria 0 0 2 6;2024-06-22 08:37:04;Conceptual Questions;Java;No;0 days 00:00:29;0.48333333333333334
zDA0vG61KV;User;cual es la respuesta correcta final;2024-06-22 08:37:18;Multiple Question Exercise;Java;No;0 days 00:00:14;0.23333333333333334
