User,Number of Sessions
95d4cfae-87b0-11ee-8163-91d0ff8c2ae8,1.0
95e60aa4-d28e-11ef-bbb9-4d5bcc05356b,2.0
9610923f-069d-11f0-9cc0-1511bd31b477,1.0
9616f6ad-069d-11f0-ad6e-cdbb70ddfe9e,1.0
961e7891-c91c-11ef-a042-a5fe370473f1,1.0
9624b623-c91c-11ef-b2bd-df0c303219a0,1.0
962dd27d-d28e-11ef-9758-87e6ee0ecea4,1.0
963adc7a-6553-11ef-b4b4-9d218a7b0c31,1.0
965738df-069d-11f0-b2a6-73a90c83d79a,1.0
965d411b-069d-11f0-b8b2-cdbb70ddfe9e,1.0
96824392-cd0e-11ef-9c51-a3c00be96777,1.0
96829924-069d-11f0-b907-1511bd31b477,1.0
96857cd2-cd0e-11ef-92c2-e124eb277814,1.0
969c8fe4-c91c-11ef-b4fc-b991a85ec7b1,1.0
96c191da-069d-11f0-a484-1511bd31b477,1.0
96c7bac3-069d-11f0-a1d6-1511bd31b477,1.0
96c8bd21-d28e-11ef-8eee-4d5bcc05356b,1.0
96cd6b5c-d28e-11ef-aa61-95b2ef09e0f9,1.0
96f33527-87b0-11ee-b501-5f9322fa68ca,1.0
96fa6c73-31bc-11ef-a7f7-2d4bd786b6cb,1.6666666666666667
96fc603d-c91c-11ef-b191-2dfd7a2458ba,1.0
96fcb747-87af-11ee-9040-37a3308de0be,1.0
96fe9ea0-c91c-11ef-895a-fd19af548ae0,1.0
970a1aa4-c91c-11ef-a29a-a5fe370473f1,1.0
97215615-c91c-11ef-87ed-ed4cc1d51f82,1.0
97572462-d28e-11ef-8317-1f768faf7599,1.0
9759a500-0270-11ef-a283-4b14cdd5ad2d,1.0
9762cbd3-c91c-11ef-8229-5de8967c7b0a,1.0
976a44c9-069d-11f0-8a97-4dc29d69876b,1.0
976b3196-c91c-11ef-8f1f-5de8967c7b0a,1.0
976d3ac1-069d-11f0-a897-b5d64b1238e2,1.0
9779a24d-6ef1-11ef-90d1-61cd39c30295,1.0
978c74fd-069d-11f0-9cb5-4dc29d69876b,1.0
97959e42-d28e-11ef-8aef-2d858a1cfb21,1.0
979a2ddb-6553-11ef-9405-fbe5dfa628c9,1.0
97a765d6-0381-11f0-b2cb-f121d4d9176a,1.0
97baa09d-6553-11ef-8e5e-bdd09b4a7b86,2.0
97bce721-6553-11ef-93b1-97975e8f9ebf,1.0
97c1a2e3-d28e-11ef-bf7c-991e3ff2c747,1.2
97cc6111-cd0e-11ef-8c6f-7bedf24e0aeb,1.0
97f1ac4a-c91c-11ef-b6a0-8d162c8a114d,1.0
97fc60cd-0270-11ef-b119-93eb9011c925,1.0
98176424-069d-11f0-a4f6-7b762d3ca312,2.0
982dbaa6-cd0e-11ef-9095-7bedf24e0aeb,1.0
983299b5-6ef1-11ef-aba4-cd11197678f0,1.0
983a49aa-069d-11f0-a253-b5d64b1238e2,1.0
983d8660-c91c-11ef-8555-5d90d6f8f811,1.0
9844472f-c91c-11ef-b7bd-814e6d4ae3ca,1.0
98480cb5-87b0-11ee-bd0a-ad46ff610221,1.0
98562160-c91c-11ef-a81d-a5fe370473f1,1.0
98578e3b-c91c-11ef-957f-29d0a367dc11,1.0
985ceead-069d-11f0-af1d-efa1b9c804fe,1.0
985d0f9c-069d-11f0-a7d9-cdbb70ddfe9e,1.5
986f37ee-cd0e-11ef-93da-ab674006fb03,1.0
9874e91a-c91c-11ef-ae07-b991a85ec7b1,1.0
987dd4ba-6553-11ef-8020-391ce81d0ed0,2.0
98801aa7-d28e-11ef-8678-a37e7469032f,1.0
9884d241-069d-11f0-ad0a-b5d64b1238e2,1.0
98915039-cd0e-11ef-afa6-ab674006fb03,1.0
9898509c-c91c-11ef-ab50-a5fe370473f1,1.0
98a98853-069d-11f0-a8f7-253620056f27,1.0
98ac4ab5-069d-11f0-9863-73a90c83d79a,1.0
98ad4c0e-069d-11f0-b412-efa1b9c804fe,1.0
98c33382-6553-11ef-a468-750a4f33a622,1.0
98c7d5f1-c91c-11ef-823a-5d90d6f8f811,1.0
98ded3f6-c91c-11ef-a46c-9165bfbc41fb,1.0
98e6745f-c91c-11ef-ad60-79f2a46e4fcf,1.0
990498ea-c91c-11ef-ba69-79f2a46e4fcf,1.0
9904da79-c91c-11ef-8228-618748a64d7c,1.0
991fabbf-fe79-11ef-95e8-63743800a21c,1.4285714285714286
9922bb4e-c91c-11ef-b9bc-afa31ead099f,1.0
9929d922-d28e-11ef-a7d7-eb87b735d94c,1.0
99317bd9-069d-11f0-901f-cdbb70ddfe9e,1.0
99338523-069d-11f0-b1ac-fd337e902d8f,1.0
9942ebd4-c91c-11ef-a692-79f2a46e4fcf,1.0
9951dd50-0381-11f0-b31e-491d0f210aa7,1.0
996ef52b-fe79-11ef-b415-63743800a21c,1.0
9979fd1d-069d-11f0-b7e2-73a90c83d79a,2.0
997dc295-31bc-11ef-ab31-2d4bd786b6cb,1.0
997f789a-069d-11f0-88fe-fd337e902d8f,1.0
998bc63d-c91c-11ef-951b-0f024c4b9134,1.0
9995a243-d28e-11ef-96c1-cdb75a6626ab,1.0
9997f41f-fe79-11ef-8f32-07e0f781b7e3,1.0
999b2435-fe79-11ef-8fec-4d9bb6bda446,1.0
999b8c0d-6ef1-11ef-a50c-bdfd8fbb4c2a,1.0
99a9260c-c91c-11ef-ba6f-6bada8ee1175,1.0
99c04e35-fe79-11ef-ab25-876aad3cb5f2,1.0
99c97186-c91c-11ef-b920-85fff5c40a74,1.0
99de708a-069d-11f0-b962-b5d64b1238e2,1.0
99df66ce-31bc-11ef-8b4f-51bacd967968,1.0
99e26954-069d-11f0-a855-7b762d3ca312,1.0
99e6eab5-c91c-11ef-a226-6bada8ee1175,1.0
9a0140ff-cd0e-11ef-9776-ad268d0606c3,1.0
9a01dc15-fe79-11ef-99f8-0f373f438d5e,1.0
9a031168-0381-11f0-b285-978b16370c1e,1.0
9a0dc820-fe79-11ef-abeb-cfe3d030a8b0,1.0
9a30b95e-0381-11f0-8b5a-f7cff0795445,1.0
9a35719d-fe79-11ef-b8bd-4f3e208a21b6,1.0
9a589440-87b0-11ee-b368-f5f3912334d5,1.0
9a5c3ecc-0381-11f0-b614-47f1d1a87b09,1.0
9a629875-d28e-11ef-b158-3f9830db8fdf,1.0
9a650f68-0381-11f0-a8e1-47f1d1a87b09,1.0
9a6b64e9-069d-11f0-8a43-253620056f27,2.0
9a6dacd2-31bc-11ef-ba1e-51bacd967968,2.0
9a7c4d82-c91c-11ef-9839-618748a64d7c,1.0
9a8606cf-0381-11f0-a76c-ebc3daf804bb,2.0
9a873b14-0381-11f0-b259-dd65ea3a47a6,1.0
9a89c71e-069d-11f0-bc4e-4dc29d69876b,1.0
9a970c50-31bc-11ef-b09b-e582f003fbba,2.0
9aafd59e-d28e-11ef-8a3c-1f768faf7599,1.0
9ad32cf2-d28e-11ef-9010-09c7bda92618,1.0
9ad4b462-d28e-11ef-b333-2d858a1cfb21,1.0
9ad90b61-d28e-11ef-b6cc-1f768faf7599,1.0
9aeba875-6ef1-11ef-a804-8d1ab50ce616,1.0
9aebfdee-1ec9-11ef-a7bc-2b9b56f72a17,1.0
9aecc2e9-87af-11ee-bf51-570c46a73669,1.0
9aeea690-87b0-11ee-b5c4-d9842a4fb5bd,1.0
9b250bee-cd0e-11ef-9d6d-8df66b3f2f23,1.0
9b427113-c91c-11ef-9946-b5ae563961d2,1.0
9b43d443-c91c-11ef-b03e-9165bfbc41fb,1.0
9b4fbe02-0381-11f0-9b18-4924c92f3588,1.25
9b68a679-c91c-11ef-aab2-0747faa6642c,1.0
9b68b1c4-6553-11ef-8986-29579fa3f2a3,1.3333333333333333
9b6d6094-c91c-11ef-981a-b5ae563961d2,1.0
9b71997c-6ef1-11ef-9360-d16170049955,1.0
9b73a6d7-fe79-11ef-b6dc-63743800a21c,1.0
9b7404cc-fe79-11ef-b2c8-63b1fa7dbda3,1.0
9b908546-c91c-11ef-8001-5de8967c7b0a,1.0
9bad839d-cd0e-11ef-8da4-a3c00be96777,2.0
9badc321-6553-11ef-b50f-11b9ba6815eb,2.0
9bb672d9-c91c-11ef-a317-dfbe149546aa,1.0
9bc86cd8-d28e-11ef-8332-8361f093e8f4,1.0
9bd26a9a-cd0e-11ef-aa9d-a3c00be96777,1.0
9bd5c019-c91c-11ef-8970-b5ae563961d2,1.0
9be4ae6d-0c0e-11f0-8655-973a9665d07c,2.0
9bf2b8d8-c91c-11ef-a941-afa31ead099f,1.0
9c164e42-cd0e-11ef-908e-a3c00be96777,1.0
9c1af186-c91c-11ef-a1aa-dfbe149546aa,1.0
9c25aca5-fe79-11ef-aae0-bf2404b5ad4f,1.0
9c32f12b-0c0e-11f0-9a19-077d42e71f6e,1.0
9c3812e7-c91c-11ef-bfdd-618748a64d7c,2.0
9c38306b-d28e-11ef-b7f7-95b2ef09e0f9,1.0
9c3e38d3-fe79-11ef-bbeb-5d61128389f1,1.5
9c3ea8e1-fe79-11ef-816f-63b1fa7dbda3,1.2
9c4b01a2-cd0e-11ef-b643-a3c00be96777,1.0
9c57e0d1-c91c-11ef-8845-8d162c8a114d,1.0
9c5d5e22-0c0e-11f0-819f-8d5924d38006,1.0
9c5f7f49-d28e-11ef-af11-07e957df5377,1.0
9c62f0f5-fe79-11ef-83a4-0f373f438d5e,1.0
9c679c33-fe79-11ef-8b08-63743800a21c,1.0
9c75069d-fe79-11ef-8f09-bf2404b5ad4f,1.0
9c7b8e5a-c91c-11ef-864d-6bada8ee1175,1.0
9c8bc571-0381-11f0-90d3-af1363747d78,1.0
9c8cbca1-fe79-11ef-97fc-c153f87af9a2,1.0
9c9d6aeb-fe79-11ef-9352-c153f87af9a2,1.0
9c9e1fa6-c91c-11ef-9ea0-b5ae563961d2,1.0
9ca9cb98-d28e-11ef-b52d-072cce5a097c,1.0
9cae7809-d28e-11ef-be66-07e957df5377,1.0
9cafdb8a-0c0e-11f0-84da-077d42e71f6e,1.0
9cb26bf7-fe79-11ef-b57d-239624b01b4f,2.0
9cb6f998-cd0e-11ef-8360-d9868e29f851,1.75
9cbe976b-c91c-11ef-afb7-afa31ead099f,1.0
9ccd8659-6553-11ef-a35a-750a4f33a622,1.0
9cd2247a-0c0e-11f0-a250-91608d5ca6b5,1.0
9cf5c718-87b0-11ee-b207-37a3308de0be,1.0
9cf73cb2-0381-11f0-9d24-ad1bf3f15c4c,1.0
9cf9effc-87af-11ee-a16d-2b1d0885071f,2.0
9cfe926f-c91c-11ef-96bc-5de8967c7b0a,1.0
9d050882-cd0e-11ef-8b8d-a3c00be96777,1.0
9d0e1485-6ef1-11ef-bcc5-b5309a2b5859,1.0
9d108c9d-c91c-11ef-b9ca-5de8967c7b0a,1.0
9d1c35c3-d28e-11ef-832d-2d858a1cfb21,1.0
9d224aad-ed0c-11ee-a96d-87432615113a,1.0
9d263603-c91c-11ef-bb19-dfbe149546aa,1.0
9d270b79-fe79-11ef-aef9-752f650d36a2,1.0
9d2fa22f-6ef1-11ef-a5e4-a9d7bbd9307e,1.0
9d37ef88-00ef-11ef-86db-01ae46ab94c2,1.0
9d42d21d-c91c-11ef-b019-85fff5c40a74,1.0
9d4668e8-fe79-11ef-9b3a-752f650d36a2,2.0
9d49d2e7-c91c-11ef-bf64-618748a64d7c,1.0
9d4a3727-fe79-11ef-aa5c-c153f87af9a2,1.0
9d5d0a5e-0381-11f0-97b9-9732cd33b678,1.0
9d634d6e-c91c-11ef-9351-814e6d4ae3ca,1.0
9d6487fd-c91c-11ef-9025-5d90d6f8f811,1.0
9d668aa0-c91c-11ef-b391-0747faa6642c,1.0
9d7eadbf-87af-11ee-9069-33f3de93faa9,1.0
9d8641c9-c91c-11ef-820b-fd19af548ae0,1.0
9d8dbe40-714a-11ef-88af-9ff4bd1ada2c,1.0
9d94c2e0-fe79-11ef-9a52-63b1fa7dbda3,1.0
9da47e2a-d28e-11ef-a4a8-b59c7116805d,1.0
9daf70e6-1a01-11ef-a5ff-35fe5f6998e4,1.0
9dc529d0-0381-11f0-9651-b7c6e9f7c284,1.5
9dd4a028-c91c-11ef-aab5-0747faa6642c,1.0
9dde054e-d73f-11ee-9274-67879d0ee9bb,1.0
9de21a03-fe79-11ef-91ff-431ee6b105d2,1.0
9de2b851-fe79-11ef-93fd-c153f87af9a2,1.0
9df2921e-0c0e-11f0-a60b-db2582a70ed3,1.0
9df33f78-c91c-11ef-b9b4-5d90d6f8f811,1.0
9e037969-fe79-11ef-a510-11e4a1225664,1.0
9e0a932b-00ef-11ef-8440-43a01a72ba23,1.0
9e15036a-6553-11ef-ba0f-032e817338ea,1.0
9e35bbd3-6553-11ef-aeda-c1181148dbe6,1.5
9e3836bc-c91c-11ef-98b8-0f024c4b9134,1.3333333333333333
9e3e1417-0381-11f0-a462-f7cff0795445,1.0
9e43bfb5-4e91-11ee-9924-253c12719bab,1.0
9e4a51f0-6ef1-11ef-93cb-13ebf35a566b,1.0
9e5044f5-d28e-11ef-8408-eb87b735d94c,1.0
9e5b7072-c91c-11ef-8d9c-a5fe370473f1,1.0
9e5d59aa-cd0e-11ef-9c49-0d902e696de1,1.0
9e60ac6d-c91c-11ef-9ed4-8d8be163a8c8,1.0
9e759881-d28e-11ef-800d-2d858a1cfb21,1.0
9e75ab81-d28e-11ef-be27-f98f4862ba5a,1.0
9e7707e3-6ef1-11ef-a975-f970a655a489,1.0
9e995ebc-c91c-11ef-aa10-dfbe149546aa,1.0
9ea52d6d-87af-11ee-a2ed-33f3de93faa9,1.5
9eaa7d6f-bbbf-11ee-8bb0-2b75d63c90d4,3.0
9eb6e090-c91c-11ef-9139-8d8be163a8c8,1.0
9eb94353-c91c-11ef-80f9-618748a64d7c,1.0
9eb9d4b1-6553-11ef-9fc9-c1181148dbe6,1.0
9eff4ea6-fe79-11ef-a696-15d5ad73555b,1.0
9f01173c-fe79-11ef-883c-a9e707c44c08,1.0
9f03b2fe-fe79-11ef-ae19-9f81bfaecc02,1.0
9f162046-714a-11ef-9774-3f0e62fe9dd4,1.0
9f22bd71-714a-11ef-b053-b996f57fcfec,1.0
9f24a31a-fe79-11ef-98b4-a9e707c44c08,1.0
9f296999-d28e-11ef-8fa7-c55da45a9c4a,3.0
9f388216-fe79-11ef-b298-a9e707c44c08,2.0
9f433e1b-d73f-11ee-8915-6384446263e1,1.5
9f5320bd-0381-11f0-88fb-c7b24aab8866,1.0
9f6e6d94-6ef1-11ef-bbd2-b5309a2b5859,1.5833333333333333
9f78fae4-00ef-11ef-b7bb-318c08d7ebd3,2.0
9f8c453b-c91c-11ef-8193-85fff5c40a74,2.0
9f8ded07-d28e-11ef-ae29-cdb75a6626ab,1.0
9f9155ed-c91c-11ef-b2ea-dfbe149546aa,1.0
9f96c1d7-fe79-11ef-ac2a-3945c053dfeb,1.0
9f9a2896-87b0-11ee-82ce-d9842a4fb5bd,1.0
9fa3923c-00ef-11ef-8c9d-43a01a72ba23,1.3333333333333333
9fa78a87-cd0e-11ef-906f-8df66b3f2f23,1.5
9fa85cf7-bee5-11ee-b4b0-afd9d93482f6,1.0
9fac8a72-c91c-11ef-b033-552df2bf2527,1.0
9fbfbeb3-fe79-11ef-bba6-431ee6b105d2,1.0
9fc289cf-fe79-11ef-bcb5-4f3e208a21b6,1.0
9fcd4d47-c91c-11ef-81c2-49ef2505dbb1,1.0
9fcfe82c-c91c-11ef-bda0-2dfd7a2458ba,1.0
9fd3d761-cd0e-11ef-9f64-ab674006fb03,1.0
9fe27f90-fe79-11ef-9084-2f53957df532,1.0
9ff7fac5-6ef1-11ef-80fb-63efe6cd8065,1.0
a00b367f-fe79-11ef-ab2e-9f81bfaecc02,1.0
a00cdce2-bbbf-11ee-a0e8-837222a5d91c,1.0
a0177748-0381-11f0-8c7a-9be73cf73f3c,1.0
a027ed73-fe79-11ef-9368-9f81bfaecc02,1.0
a0283114-00ef-11ef-b8ce-c70dad89e7c1,1.0
a02f3a81-87b0-11ee-b4aa-f5f3912334d5,1.0
a02ff203-00ef-11ef-871a-df2f476d6baf,1.0
a0303446-d28e-11ef-9d5b-2f3a481f5103,1.0
a030b92c-87b0-11ee-bc8b-937164efacfe,2.0
a04f57eb-bbbf-11ee-a229-e1bf42e9e5bd,1.0
a0574e14-c91c-11ef-9c06-79f2a46e4fcf,1.0
a07d06aa-d73f-11ee-8e51-6f6551604333,1.6666666666666667
a0860ae6-bee5-11ee-872d-6bcfc82c2929,1.0
a09548c0-6553-11ef-8876-bdd09b4a7b86,1.7142857142857142
a09a7cdd-fe79-11ef-b13a-1389c5bc5f93,1.0
a09c3f68-c91c-11ef-a52b-5de8967c7b0a,1.0
a09db03e-00ef-11ef-815d-33b9261ca49f,1.0
a0a71327-1a01-11ef-8a3d-d939def8729d,1.0
a0b83d69-bbbf-11ee-a69c-8b6f2deed592,1.0
a0c5d6ac-c91c-11ef-8287-814e6d4ae3ca,1.0
a0cae1ae-0381-11f0-97f5-9173e719d15e,1.0
a0ccabc6-0381-11f0-af60-e5170192157d,1.0
a0e0b67c-fe79-11ef-9ee6-239624b01b4f,1.0
a0eca8e9-87b0-11ee-9a63-f5f3912334d5,1.0
a0f91292-714a-11ef-9590-1b2db1ceba65,1.0
a10033ae-c91c-11ef-bbd2-85fff5c40a74,1.0
a1043565-fe79-11ef-b07c-bf2404b5ad4f,1.0
a1054afe-d28e-11ef-9d03-2d858a1cfb21,1.0
a105b46b-0381-11f0-a1a5-a39cb0b75c77,2.0
a13f5893-c91c-11ef-9647-b5ae563961d2,1.0
a144ac47-c91c-11ef-9618-79f2a46e4fcf,1.0
a1604815-c91c-11ef-b24f-814e6d4ae3ca,1.0
a160a5df-c91c-11ef-bea4-85fff5c40a74,3.0
a165d930-bee5-11ee-a430-395d634ab4f4,1.0
a16a80d0-87af-11ee-acf7-055528d76b1d,1.0
a16ae927-714a-11ef-afa2-cb193cc60e70,1.0
a16bf7c9-714a-11ef-8643-e7af055b111f,1.0
a17ae249-d28e-11ef-b040-3f9830db8fdf,1.0
a192820b-0381-11f0-8a8f-5f7d6487a7fb,1.0
a198e141-00ef-11ef-b6c9-8bb14df5f82f,2.0
a19fdb0e-d28e-11ef-b2a9-71933a30b30f,1.0
a19fff72-d28e-11ef-8573-43c4c6dbf0e2,1.0
a1ae55c8-0381-11f0-85fd-47f1d1a87b09,1.0
a1b5aafa-714a-11ef-ac61-0d9cbe279307,2.0
a1c594d4-3eee-11ef-b674-fba150d9cd9d,1.0
a1ca6c35-d28e-11ef-8675-43c4c6dbf0e2,1.0
a1d19100-87af-11ee-a200-91d0ff8c2ae8,1.0
a1e87aaa-c91c-11ef-bf5c-2dfd7a2458ba,1.0
a1eef8b1-cd0e-11ef-955b-05db8e74c3d1,1.0
a208a829-87b0-11ee-899f-33f3de93faa9,1.0
a21c80e7-714a-11ef-a5f1-919ae2e500ef,1.0
a2289293-fe79-11ef-8875-e39cdb247c3c,1.0
a24eddee-c91c-11ef-91a0-b5ae563961d2,1.0
a2517059-c91c-11ef-bc75-79f2a46e4fcf,1.0
a2525962-c91c-11ef-8fa0-9165bfbc41fb,1.0
a2567691-d28e-11ef-a15f-1f8d92b262f0,2.0
a271e848-c91c-11ef-b31c-fb9247527eaf,1.0
a27ebe0f-fe79-11ef-b8ba-ad8ca2dd8776,1.0
a28997c0-00ef-11ef-845f-c57ff5de0b19,1.0
a2915768-c91c-11ef-9abd-e59bbd520065,2.0
a292c1ed-c91c-11ef-bc23-0747faa6642c,2.0
a2945309-3a37-11ef-87ba-11ee919f4fff,1.5
a298a989-0381-11f0-af87-9be73cf73f3c,1.0
a29a3bd2-fe79-11ef-a83d-876aad3cb5f2,1.0
a2a3bff4-d28e-11ef-8118-71933a30b30f,1.0
a2b35a80-0381-11f0-8ed7-af1363747d78,1.0
a2b39878-c91c-11ef-b6e7-0747faa6642c,1.0
a2b554bf-bbbf-11ee-9b55-a709ff9e4aa3,1.0
a2d5d5a2-0381-11f0-8d49-975c1aea824b,1.0
a2dc9e6b-fe79-11ef-ba50-61aa7ff8f015,1.0
a2f42ac3-0381-11f0-a366-f121d4d9176a,1.0
a3258562-bbbf-11ee-984f-b9984997f59f,1.0
a3258f68-714a-11ef-8a75-27bb44180af6,1.0
a32769e4-d28e-11ef-9871-1f8d92b262f0,1.0
a32ff942-fe79-11ef-86fb-ad8ca2dd8776,1.0
a33c6ec3-c91c-11ef-8971-29d0a367dc11,1.0
a33f318d-bbbf-11ee-90c8-bf7605c87b10,1.3333333333333333
a348a8ce-c91c-11ef-aca9-dda69c08e9ab,2.0
a34e0948-fe79-11ef-af66-2351d2c65a02,1.0
a3590571-d73f-11ee-9bb9-73198ec04afc,1.0
a3718ac4-fe79-11ef-9a27-e1da93d834c2,1.0
a3747925-0381-11f0-8d87-4924c92f3588,1.0
a391de4a-d28e-11ef-b3ab-d996e7bce242,1.0
a39bfa7d-fe79-11ef-ba8d-ad8ca2dd8776,1.0
a3ab9a7f-c91c-11ef-8e7b-e59bbd520065,1.0
a3bb9b19-3a37-11ef-a9bd-41dde07ef8fd,2.0
a3bbffce-0381-11f0-ae3e-6f50c396c46c,1.3333333333333333
a3c02260-fe79-11ef-ab4f-61aa7ff8f015,1.0
a3c0afa5-0381-11f0-9d2d-975c1aea824b,1.0
a3c0c448-fe79-11ef-bd65-0f373f438d5e,1.0
a3e88efd-87b0-11ee-ac80-e9621c3afa30,2.0
a3ed199e-00ef-11ef-9787-c177f07ce9ef,1.5
a40ceea2-c91c-11ef-8672-79f2a46e4fcf,1.0
a412d4d0-87b0-11ee-9c7c-6d5040aca22f,1.0
a42f179d-fe79-11ef-b1e9-63743800a21c,1.5
a431b19e-dbfa-11ee-826f-59ef9ef342fc,1.0
a4352d20-fe79-11ef-98de-2f53957df532,1.0
a43c1e97-c91c-11ef-a207-9165bfbc41fb,1.0
a45285be-cd0e-11ef-a968-05db8e74c3d1,1.0
a452e62f-c91c-11ef-a914-79f2a46e4fcf,1.0
a454cc06-0381-11f0-91d9-4924c92f3588,1.0
a45af9f5-00ef-11ef-8242-f3223e68127f,1.0
a4611360-00ef-11ef-8caa-01ae46ab94c2,1.0
a489d06c-d1b8-11ee-829e-21a703f82ba4,2.2857142857142856
a4a430a8-d28e-11ef-bcfe-d996e7bce242,1.0
a4bdf16d-c91c-11ef-8912-df0c303219a0,1.0
a4bea811-00ef-11ef-bec2-c177f07ce9ef,1.0
a4c511e4-fe79-11ef-9426-431ee6b105d2,1.0
a4c65ffc-0381-11f0-ab24-975c1aea824b,1.0
a4d0a96f-fe79-11ef-a010-c153f87af9a2,1.0
a4e35c40-87af-11ee-958f-53c5162f89cb,1.25
a4e3c616-0381-11f0-9b5c-47f1d1a87b09,1.0
a4e65164-c91c-11ef-8cd7-618748a64d7c,1.0
a4e84cb0-d28e-11ef-af07-43c4c6dbf0e2,2.0
a503868b-0381-11f0-a21f-47f1d1a87b09,1.0
a5046747-87af-11ee-b523-91d0ff8c2ae8,1.0
a506ba6a-c91c-11ef-b0e4-0f024c4b9134,1.0
a51034dc-d28e-11ef-9d3e-cdb75a6626ab,1.0
a52007cb-c91c-11ef-9d34-af42475695dd,1.0
a5447073-c91c-11ef-8959-49ef2505dbb1,1.0
a546c4ef-c91c-11ef-b282-9165bfbc41fb,1.8333333333333333
a56fa029-c91c-11ef-81fb-0747faa6642c,1.0
a5847938-d28e-11ef-9cda-43c4c6dbf0e2,1.4444444444444444
a589549c-3a37-11ef-8afa-c700b7db5a96,2.0
a591b19b-0381-11f0-93e8-a5015b56638d,1.0
a5a92bfa-3580-11ef-b2ab-df1e0c1c6bf7,1.5
a5ab4e9a-87af-11ee-aeb8-732733f3f0af,1.0
a5bd15c1-d28e-11ef-bdcd-1f768faf7599,1.0
a5be7c21-d28e-11ef-bf75-07e957df5377,2.0
a5c5596f-fe79-11ef-86c1-5d61128389f1,1.0
a5c7c12e-d1b8-11ee-817a-2b99cdd0d35d,1.0
a5c9be1d-87af-11ee-9b64-9de8ebbd66f9,1.0
a5ccf7e9-87af-11ee-96df-4dde824d3e04,1.0
a5dbd18c-c91c-11ef-9d31-b991a85ec7b1,1.0
a5e21f84-0381-11f0-afb7-47f1d1a87b09,1.2
a5e920d4-fe79-11ef-a589-63743800a21c,1.0
a5fdd9b9-c91c-11ef-97f7-618748a64d7c,1.0
a612fe3d-3580-11ef-9f90-b95c680eda17,1.0
a624c9c1-5c05-11ee-801b-cd565867991e,1.0
a629e0d7-0381-11f0-9c8e-47f1d1a87b09,1.0
a647bcc8-c91c-11ef-ae65-9165bfbc41fb,1.0
a648aeab-87af-11ee-81eb-c3d2aacc1ef5,1.0
a64a9b7b-c91c-11ef-95ec-0747faa6642c,1.0
a66691a7-c91c-11ef-8458-b14eb58b8166,1.0
a67c729b-0381-11f0-bebe-b7c6e9f7c284,1.0
a67e727b-3580-11ef-b81a-e3dea111e892,1.0
a68d0d91-5c05-11ee-afc6-e98c6d8ce4f3,1.0
a68efeac-c91c-11ef-b979-e59bbd520065,1.0
a69950cc-d1b8-11ee-ba01-b5ff625b2e5f,1.0
a6a59f13-3580-11ef-8daa-9f5580f564ef,1.4
a6bcb370-0381-11f0-b6b1-5f7d6487a7fb,1.0
a6bcc2fc-87af-11ee-8fc0-3314279aa0cf,1.0
a705439d-d1b8-11ee-8812-21a703f82ba4,1.0
a705f616-c91c-11ef-ad76-814e6d4ae3ca,1.0
a740ff1c-6553-11ef-87a5-e94a9f8d4781,1.0
a74b3aca-0381-11f0-94d7-cbbce0c9a79a,1.0
a7585269-c91c-11ef-9a68-49ef2505dbb1,1.0
a75f8c17-d1b8-11ee-8746-ef082067d560,1.0
a761de46-0381-11f0-9f91-978b16370c1e,1.0
a769de69-c91c-11ef-921c-49ef2505dbb1,1.0
a7805d57-d1b8-11ee-a253-2b99cdd0d35d,1.0
a79d435a-c91c-11ef-82ee-af42475695dd,1.0
a7ae05d0-fe79-11ef-9c7d-c153f87af9a2,2.0
a7ba6e38-c91c-11ef-a9fb-df0c303219a0,1.0
a7d5c67e-c91c-11ef-b9b9-552df2bf2527,1.0
a7e6a669-87af-11ee-961c-9de8ebbd66f9,1.3333333333333333
a7fc6cc5-00ef-11ef-b332-e55b60776baf,2.0
a802cf4a-c91c-11ef-9041-df0c303219a0,1.0
a81863a6-d1b8-11ee-b247-fbb7bec5a5f6,1.0
a81b5768-0e5f-11f0-b10c-cb4e323aa4c6,1.0
a828f537-00ef-11ef-82b5-735dea0e51f2,1.0
a82a7ffa-c91c-11ef-ab29-89ec1c2a34b3,1.0
a83c3097-c91c-11ef-9f48-85fff5c40a74,1.0
a83d1ed9-c91c-11ef-bf71-8d8be163a8c8,2.0
a8487369-87af-11ee-a31c-3314279aa0cf,1.0
a84b6d09-0e5f-11f0-a596-4780758a3d01,1.0
a855ed7e-0381-11f0-9b7f-978b16370c1e,1.0
a86214f0-b702-11ee-ae81-d993a878cda0,1.0
a881795d-fe79-11ef-88c2-2351d2c65a02,1.0
a8840102-c91c-11ef-9e43-b14eb58b8166,1.0
a884c0ec-b702-11ee-8bd5-d993a878cda0,1.0
a8a0cf63-0381-11f0-955a-f7cff0795445,1.0
a8a0e1d3-fe79-11ef-9b3e-7b122f2c24ef,2.0
a8a1e444-fe79-11ef-9a06-431ee6b105d2,1.0
a8bde1da-0381-11f0-b961-f7cff0795445,1.0
a8c5e542-00ef-11ef-9cb7-eb4b11ceca21,1.0
a8c68c0a-fe79-11ef-b3fe-752f650d36a2,1.0
a8fb0636-87af-11ee-9d7f-e9621c3afa30,1.0
a90776d0-fe79-11ef-9f2b-11e4a1225664,1.0
a9133366-fe79-11ef-9d15-63b1fa7dbda3,1.0
a9135b1c-c91c-11ef-a7f7-814e6d4ae3ca,1.0
a92fce1d-c91c-11ef-816a-0f024c4b9134,1.0
